Event Name,Start Date & Time,End Date & Time,Address,Phone,Email,Image
Must Love Beards DC - Throwbacks Only (women's tickets),"09/07/2024 - 3, EDT","09/07/2024 - 9pm, EDT","1201 K Street Northwest Washington, DC 20005 United States",,partnerships@idontdoclubs.com,https://storage.googleapis.com/boroom.appspot.com/events/c73bb0a37ba7f19489dd77b106d5cb22.png
HOUSE WEEKEND: A Celebration of Great American Bands,"07/05/2024 - 7, CDT","07/05/2024 - 11:30pm, CDT","1808 West End Avenue #2nd Floor Nashville, TN 37203 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/57a8f6d914e8759e7859a3027f6c1c3a.png
God Is My Boss: Launching  a profitable business as a Woman of Faith,"07/09/2024 - 10:30, CDT","07/09/2024 - 11:30am, CDT","Virtual via Zoom Huntsville, AL 35649 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/82187f3172a33cd349e318de1481d48e.png
105th American Legion Department of Minnesota Convention,"07/11/2024 - 8:30am, CDT","07/13/2024 - 12:30pm, CDT","240 23rd Street Southeast Willmar, MN 56201 United States",320-235-6060,,https://storage.googleapis.com/boroom.appspot.com/events/8bc94195c0674489354ae791d685b8be.png
15th Annual Atlanta African Dance and Drum Festival,"07/19/2024 - 6pm, EDT","07/21/2024 - 7pm, EDT","667 Fairburn Road Northwest Atlanta, GA 30331 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/ce2315a6f56152abfa812c027693e20a.png
Afrobeatz for a Cause: PART II,"07/19/2024 - 9pm, CDT","07/20/2024 - 12:30am, CDT","3333 Washington Avenue #suite 102 St. Louis, MO 63103 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/2c75f5c1b95d8f65e75f14fcc63c2d94.png
"American Red Cross Instructor Training - First Aid, CPR and AED","07/10/2024 - 9am, EDT","07/10/2024 - 4pm, EDT","12175 Visionary Way Fishers, IN 46038 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/216398bb51654de1a81bb804ad0137a6.png
Thomas Jefferson and George III: American Revolutionaries.,"07/24/2024 - 6, EDT","07/24/2024 - 7pm, EDT","3206 M Street Northwest Washington, DC 20007 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/15575ed1c7964cc8f96925cb17cec755.png
The Great American Recipe Watch Party with Adjo Honsou,"08/05/2024 - 6, CDT","08/05/2024 - 10pm, CDT","3653 Olive Street St Louis, MO 63108 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/1bf112092923cfae53667757a3b405d7.png
Leslie Vincent & Tommy Ward Sing American Jazz Composers,,,"6161 Hwy 65 NE Minneapolis, MN 55432 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/447c3d4d7168c2abdf7b78aedf5fcedf.png
Dream Food Fest 2024,"07/12/2024 - 4pm, EDT","07/15/2024 - 10pm, EDT","1 American Dream Way Lot 26 East Rutherford, NJ 07073 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/37c5369f29cbd41789bb5febe3ec908d.png
League of American Bicyclists - League Cycling Advocate Workshop,"07/24/2024 - 5pm, EDT","07/26/2024 - 1pm, EDT","1801 North Broad Street Philadelphia, PA 19122 United States",,anna@bikeleague.org,https://storage.googleapis.com/boroom.appspot.com/events/f75f130a027035c0d2e96df694c6c1c3.png
* SOLD OUT * History Cruise: Lake Minnetonka as a Native American Place,"07/08/2024 - 6, CDT","07/08/2024 - 8pm, CDT","8 Water Street Excelsior, MN 55331 United States",929-1209,,https://storage.googleapis.com/boroom.appspot.com/events/402cbe377c152a6a6145de1803a26cf5.png
Aging Well in the New Era of Longevity,"10/29/2024 - 3, CDT","10/29/2024 - 7:30pm, CDT","3050 Olive Street St. Louis, MO 63103 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/7bfaad20b1dc6bf257625e4868565b82.png
Evening Concert,"09/13/2024 - 7, EDT","09/13/2024 - 10pm, EDT","2640 Saint Paul Street Baltimore, MD 21218 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/3317b91d1ca051be6bfcdae0663870dd.png
B-Side: Erica Brown & Sunstoney,"08/02/2024 - 7, MDT","08/02/2024 - 9pm, MDT","1485 Delgany Street Denver, CO 80202 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/4c22c01d901804ac77a8d9fc2973399b.png
Summer Soirée with American Lamb,"07/20/2024 - 6, PDT","07/20/2024 - 8pm, PDT","71 Columbia Street #suite 125 Seattle, WA 98104 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/b387621bcfb46055ffe20c3d533c2e6d.png
God Is My Boss: Launching  a profitable business as a Woman of Faith,"07/09/2024 - 10:30, CDT","07/09/2024 - 11:30am, CDT","Virtual via Zoom Montgomery, AL 36043 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/82187f3172a33cd349e318de1481d48e.png
"Cecilia Zabala w/ Wendy Eisenberg, Mari Maurice, & Ryan Sawyer","07/14/2024 - 7, EDT","07/14/2024 - 10pm, EDT","48 Emerald Street Keene, NH 03431 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/a7ac5d4a3e79759f566d75ed8f63e68b.png
TRIVIA NIGHT: American Dream,"07/15/2024 - 6pm, EDT",,"1340 U Street Northwest Washington, DC 20009 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/cebb449eb70f3383468ced29b2d8f512.png
Blues Dance Lesson and Social - Blues Union,"07/11/2024 - 7, EDT","07/11/2024 - 11pm, EDT","16 Bow Street Somerville, MA 02143 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/e1ead21bebad3e49050eead171260e74.png
"MBS Presents: Slackjaw, Parris Bridge, American Theory and Played By Kings","07/18/2024 - 7, EDT","07/18/2024 - 11pm, EDT","510 U.S. 17 Business Surfside Beach, SC 29575 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/38c83d4cd3f50af7a99e2dcaa5314dab.png
God Is My Boss: Launching  a profitable business as a Woman of Faith,"07/09/2024 - 10:30, EDT","07/09/2024 - 11:30am, EDT","Virtual via Zoom Atlanta, GA 30033 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/82187f3172a33cd349e318de1481d48e.png
God Is My Boss: Launching  a profitable business as a Woman of Faith,"07/09/2024 - 10:30, MDT","07/09/2024 - 11:30pm, MDT","Virtual via Zoom El Paso, TX 79938 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/82187f3172a33cd349e318de1481d48e.png
It Takes A Village: African Diaspora Conference & Gala - July 12 & 13,"07/12/2024 - 9am, EDT","07/13/2024 - 11pm, EDT","1750 Rockville Pike Rockville, MD 20852 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/93db7e9fae1cc0940cdfed312997a6e2.png
DC | Black Food and Wine Festival,"09/28/2024 - 2, EDT","09/28/2024 - 9pm, EDT","Washington Washington, DC United States",,,https://storage.googleapis.com/boroom.appspot.com/events/61a1d4b4190dbeed427f3369fee838d0.png
Just Fine Comedy Show at American Legion Post 92,"07/28/2024 - 8:30, EDT","07/28/2024 - 10pm, EDT","211 North 21st Avenue Hollywood, FL 33020 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/575c8316d5ebdcc4858f87d376476dd8.png
Annual Mussukeba Sane West African Dance Conference,"08/09/2024 - 5pm, EDT","08/11/2024 - 10pm, EDT","130 West 56th Street New York, NY 10019 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/9f218855fa13a13bbd8d2bcde379bafd.png
American Veterans 2024 Silver Helmet Gala,"08/07/2024 - 7pm, CDT",,"701 East Adams Street Springfield, IL 62701 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/4754fa3b2e6be9d73a77e8277825ee93.png
The American Diamond at the Alvas Showroom,"08/10/2024 - 8, PDT","08/10/2024 - 10pm, PDT","1417 West 8th Street Los Angeles, CA 90732 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/a11c579d02d1e397b811b7f76f1c3528.png
African World Expo Conference,"08/15/2024 - 9am, EDT","08/16/2024 - 4pm, EDT","525 West Lafayette Boulevard Detroit, MI 48226 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/311196a17df62fbe10bf8cfd3ab3980f.png
RED CARPET COMEDY CHARITY EVENT HONORING THE VETERANS OF AMERICAN LEGION,"07/20/2024 - 7, PDT","07/20/2024 - 10pm, PDT","131 North Marengo Avenue Pasadena, CA 91101 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/2ff5881d3ebfbbb7b2f7710af9353bba.png
Quilts Across American,"07/31/2024 - 10am, EDT","07/31/2024 - 12pm, EDT","553 Aspen Woods Drive Yardley, PA 19067 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/8471b6d63599a76a75bb60dd52a326b5.png
God Is My Boss: Launching  a profitable business as a Woman of Faith,"07/09/2024 - 10:30, MDT","07/09/2024 - 11:30am, MDT","Virtual via Zoom Las Cruces, NM 88013 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/82187f3172a33cd349e318de1481d48e.png
God Is My Boss: Launching  a profitable business as a Woman of Faith,"07/09/2024 - 10:30, CDT","07/09/2024 - 11:30am, CDT","Virtual via Zoom Birmingham, AL 35005 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/82187f3172a33cd349e318de1481d48e.png
Columbus African Festival,"07/27/2024 - 12pm, EDT","07/28/2024 - 8pm, EDT","303 West Broad Street Columbus, OH 43215 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/e5d901f0a541a838d8fa4ad7eb7ddf4b.png
International Grooves: A Sufi Celebration / N. African Arabic Jazz Fusion,"07/06/2024 - 6:30, CDT","07/06/2024 - 11pm, CDT","1106 East 11th Street Austin, TX 78702 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/4972bc1f4099743da1e7999656ebd208.png
The Great American Punchline // Milwaukee,"07/06/2024 - 6, CDT","07/06/2024 - 8:30pm, CDT","1025 North Milwaukee Street Milwaukee, WI 53202 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/c1ab1a5d44b63b3afd512047e7161504.png
African Arts in the Park Cultural Festival,"09/14/2024 - 12pm, EDT","09/15/2024 - 8pm, EDT","1000 East Harrison Street Tampa, FL 33602 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/852546447d1b89fd131f6a98627338a0.png
The Great American Punchline //Memphis,"07/11/2024 - 7, CDT","07/11/2024 - 9:30pm, CDT","1770 Dexter Spring Loop Memphis, TN 38016 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/9a3d451f0e1103ea2709fca2262a767f.png
Mitchum Yacoub and the Brass Empire,,,"230 Commercial St. Nevada City, CA 95959 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/ae6cf220c603a76977926e451559738a.png
2024 North American Bourbon and Whiskey Competition “Best of The Best”,"07/22/2024 - 5, CDT","07/22/2024 - 8pm, CDT","713 Saint Louis Street New Orleans, LA 70130 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/3c2dea788775ca4498d028f49d2de398.png
AFRICAN DANCE and  SIX (6)WEEKS WORKSHOP ADULTS,"07/07/2024 - 3, EDT","07/07/2024 - 3:45pm, EDT","520 8th Avenue #16th floor New York, NY 10018 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/6299862846dc78ece511d5cfb25f8b0c.png
"Washington, D.C. Smart-guided Bikeway Tour - a Selfie Cycle adventure","07/06/2024 - 2pm, EDT",,"Fletcher's Cove Washington, DC 20016 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/f378fc89880c455d895e1bb1e8494503.png
KWI BRUNCH EXPERIENCE,"07/28/2024 - 1, CDT","07/28/2024 - 9pm, CDT","2641 Winrock Boulevard Houston, TX 77057 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/f8551e1de270df43a69cc14bd22e471f.png
Merit Badge: American Labor,"07/11/2024 - 9:30am, PDT","07/11/2024 - 12:30pm, PDT","500 Center Street El Segundo, CA 90245 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/9d7cd6938cce8e70228cfbeb410a843c.png
Royal African Masquerade,"10/04/2024 - 8, EDT","10/04/2024 - 11:30pm, EDT","4923 East Capitol Street Southeast Washington, DC 20019 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/fa13a8e1378811bca7f0357b71270d87.png
African Sunset - Paint and Sip by Classpop!™,"07/28/2024 - 1, PDT","07/28/2024 - 3pm, PDT","533 San Mateo Ave San Bruno, CA 94066 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/630373f9b3cb423214a6c90454325cd7.png
with American Thrills,"08/18/2024 - 10am, PDT","08/18/2024 - 12pm, PDT","11007 Hartsook Street #apt 203 n Los Angeles, CA 91601 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/94462bfd3d45e5274d3850495107279b.png
Collect Camping Moments Painting Night @ The Westville American Legion,"08/08/2024 - 6, CDT","08/08/2024 - 8pm, CDT","107 North Flynn Road Westville, IN 46391 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/d381b0247d75ca00e9fadadce54a9724.png
Jazz Nights at the Historic Ward Rooming House,"07/19/2024 - 7, EDT","07/19/2024 - 10pm, EDT","249 Northwest 9th Street Miami, FL 33136 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/17974e37ea337ce94ce346f10b995068.png
All American Golf Outing,"08/03/2024 - 9am, EDT","08/03/2024 - 4pm, EDT","1699 North Huron Road Pinconning, MI 48650 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/31b293c597ec17adc8ef9f822a67e0a6.png
Women's Work in Troubled Times,"09/15/2024 - 3, PDT","09/15/2024 - 5pm, PDT","2698 Folsom Street San Francisco, CA 94110 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/72f115c6a6ae520894a6cc3a72e90b57.png
2024 5th Saturday Specialty Tour - Historic Ferry Street,"08/31/2024 - 10am, EDT","08/31/2024 - 12pm, EDT","East Kirby Street Detroit, MI 48202 United States",,info@preservationdetroit.org,https://storage.googleapis.com/boroom.appspot.com/events/cfd7bb7a210be49af8cc05783922fc4c.png
AMERICAN DREAMS -  A New Musical - Was Democracy Just a Dream?,"07/18/2024 - 6:30, PDT","07/18/2024 - 8:30pm, PDT","100 California Shakespeare Theater Way Orinda, CA 94563 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/123813ffa967273a3ac81f25a24669dc.png
American Made Concerts presents Gilby Clarke,,,"875 Divisadero Fresno, CA 93721 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/2e7aa93d7c925339b0faede4593f27e4.png
West African (Nubian) Drum Class with Rajeeyah B. Mujahid,"07/27/2024 - 10, EDT","07/27/2024 - 11am, EDT","4800 Park Circle North Charleston, SC 29405 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/50ec0b8093339d5455f061b7f71f3801.png
Toledo Irish American Club Mug Pub Event!,"07/13/2024 - 12, EDT","07/13/2024 - 4pm, EDT","3142 Central Avenue Toledo, OH 43606 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/a0e6d930965d545ab586592ea4b6ae45.png
IM Lunch Tour Stop at EKO African Cuisine,"07/17/2024 - 12, EDT","07/17/2024 - 1:30pm, EDT","5162 West Pike Plaza Road Indianapolis, IN 46254 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/e0e9471c379cae272ffdd119c60b69ae.png
2024 American Mosaic Summit: Artist Immersion,"09/19/2024 - 8am, EDT","09/22/2024 - 12pm, EDT","2601 West Big Beaver Road Troy, MI 48084 United States",643-7800,,https://storage.googleapis.com/boroom.appspot.com/events/23b6b4c4da78c843fc0211d304750a0f.png
American Mike at Crawdads on the River,"08/11/2024 - 2, PDT","08/11/2024 - 5pm, PDT","1375 Garden Highway Sacramento, CA 95833 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/e8b69bb6912618f71cbb0afbd45e2c2b.png
East African Love (Kenya x Zanzibar) 2024,"08/20/2024 - 3pm, EDT","08/29/2024 - 11am, EDT",. . United States,917.645.7923,AfroTriping@gmail.com,https://storage.googleapis.com/boroom.appspot.com/events/84ea1bcc0f44e5956afdaac97b9c6f51.png
(Early Bird Special) Miami Kukuwa African Dance Workshop,"08/10/2024 - 10am, EDT","08/10/2024 - 12pm, EDT","8100 SW 81st Drive Suite 275 Miami, FL 33143 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/fbeb992d03eb6b7ad38aac21db890367.png
An Evening with Maisy Card,"10/15/2024 - 5:30, EDT","10/15/2024 - 7pm, EDT","4001 West McNichols Road Detroit, MI 48221 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/69756b10f76c4bb1d6c320890a82e299.png
Discover Local Gems: Bus Tour of African Immigrant Small Businesses,"08/03/2024 - 3, CDT","08/03/2024 - 7pm, CDT","638 Snelling Avenue North Saint Paul, MN 55104 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/e6fbe0458f1fa863120bfea60a33da80.png
Mike Bova Comedy Concert Fundraiser for American Legion Post 87,"07/26/2024 - 8, EDT","07/26/2024 - 9:30pm, EDT","871 Pleasant Street West Rutland, VT 05777 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/8617c8cbfd7b57db7f2c222ac9d9b38f.png
Exploring Health Equity Beyond the IBD Diagnosis Lunch & Learn Series,"08/31/2024 - 11am, EDT","08/31/2024 - 12:30pm, EDT","3010 31st Street South St. Petersburg, FL 33712 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/4f01623b69202cdab5b5cbd130549ecb.png
Billy Wylder,"08/17/2024 - 9, EDT","08/17/2024 - 11:55pm, EDT","1667 Massachusetts Avenue Cambridge, MA 02138 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/0fd801e7f629946301cdc555cfd7b4f3.png
AVERY SHARPE DOUBLE QUARTET - I am My Neighbor's Keeper,"10/26/2024 - 8, EDT","10/26/2024 - 11pm, EDT","44 N Pleasant St Amherst, MA 01002 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/266cc6b6c1ed37d576d5cec090178c1d.png
KIDS- African Dance Classes  and a six (6) week workshop,"07/07/2024 - 2, EDT","07/07/2024 - 2:45pm, EDT","520 8th Avenue #16th floor New York, NY 10018 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/a9f458678acc94958aa73b80dd2ae43b.png
European Style - American Made Cheese tasting,"07/18/2024 - 6:30, MST","07/18/2024 - 7:30pm, MST","10880 North 32nd Street #suite 21 Phoenix, AZ 85028 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/e20522dba6b1fe1ed4a6a5da69ccd2d7.png
13th Mama Afrika Festival  (African Fashion Show ),"09/14/2024 - 3, EDT","09/14/2024 - 11:30pm, EDT","121 Hillsborough Street Raleigh, NC 27603 United States",919-625-7684,,https://storage.googleapis.com/boroom.appspot.com/events/8cf92694723bd263592a578b3dee057e.png
American Red Cross Adult and Pediatric First Aid and CPR,"07/08/2024 - 5:30, EDT","07/08/2024 - 8pm, EDT","12175 Visionary Way Fishers, IN 46038 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/b405e9a9a23d0cbdc416e517965a01b2.png
July Art of the Cocktail: American Whiskey,"07/09/2024 - 6, EDT","07/09/2024 - 10pm, EDT","120 East 28th Street New York, NY 10016 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/00ee88d0e4d695048036b09d78b64c5f.png
